Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Years
13.65,Regular,0.026622768499999998,Meat,36.6532,Small,Tier 2,Supermarket Type1,6
14.3,Regular,0.04975339,Meat,210.3586,Medium,Tier 1,Supermarket Type1,14
5.78,Regular,0.074264356,Snack Foods,264.7568,Medium,Tier 1,Supermarket Type1,14
14.15,Low Fat,0.035913805,Soft Drinks,41.4138,High,Tier 3,Supermarket Type1,26
7.470000000000001,Regular,0.26639671,Frozen Foods,215.6218,Small,Tier 1,Grocery Store,28
8.355,Low Fat,0.013861607,Baking Goods,94.4462,Medium,Tier 3,Supermarket Type3,28
19.35,Regular,0.049594299,Fruits and Vegetables,77.0644,High,Tier 3,Supermarket Type1,26
5.32,Non-Edible,0.092433518,Health and Hygiene,101.6674,Medium,Tier 3,Supermarket Type3,28
11.35,Regular,0.063173691,Dairy,86.1856,High,Tier 3,Supermarket Type1,26
9.395,Low Fat,0.103664897,Snack Foods,233.6932,High,Tier 3,Supermarket Type1,26
15.2,Non-Edible,0.097043739,Health and Hygiene,116.8492,Small,Tier 2,Supermarket Type1,9
15.1,Regular,0.099839365,Fruits and Vegetables,143.3786,Small,Tier 2,Supermarket Type1,9
11.6,Regular,0.009818244,Snack Foods,223.1404,Small,Tier 2,Supermarket Type1,6
9.0,Non-Edible,0.06953231,Health and Hygiene,266.5884,Small,Tier 2,Supermarket Type1,9
19.7,Low Fat,0.038815341,Hard Drinks,124.2362,Small,Tier 2,Supermarket Type1,11
13.35,Low Fat,0.038494623,Snack Foods,240.2564,High,Tier 3,Supermarket Type1,26
9.695,Low Fat,0.051778173,Snack Foods,157.892,Small,Tier 1,Grocery Store,28
16.0,Low Fat,0.08989642,Dairy,143.4154,High,Tier 3,Supermarket Type1,26
7.235,Low Fat,0.167316771,Snack Foods,197.5452,Small,Tier 3,Grocery Store,15
11.5,Low Fat,0.173867958,Fruits and Vegetables,128.8652,Small,Tier 2,Supermarket Type1,11
10.65,Low Fat,0.041970938,Fruits and Vegetables,55.4272,Small,Tier 1,Grocery Store,28
17.7,Regular,0.1354761545,Starchy Foods,183.5924,Small,Tier 2,Supermarket Type1,9
18.1,Low Fat,0.022526293,Fruits and Vegetables,95.0094,Small,Tier 2,Supermarket Type1,6
19.2,Regular,0.005620213,Starchy Foods,226.6062,Small,Tier 2,Supermarket Type1,6
18.85,Low Fat,0.142219209,Canned,167.6132,Medium,Tier 3,Supermarket Type2,4
8.1,Low Fat,0.128760294,Fruits and Vegetables,213.7902,Small,Tier 2,Supermarket Type1,6
15.6,Low Fat,0.172596885,Fruits and Vegetables,111.9518,Medium,Tier 1,Supermarket Type1,14
12.1,Non-Edible,0.079806266,Household,172.1106,Small,Tier 1,Supermarket Type1,16
16.7,Regular,0.052625179,Frozen Foods,113.4176,Medium,Tier 3,Supermarket Type2,4
16.0,Low Fat,0.040747616,Snack Foods,140.2496,Medium,Tier 3,Supermarket Type3,28
17.6,Low Fat,0.049267759,Snack Foods,113.0176,Medium,Tier 3,Supermarket Type2,4
6.4,Low Fat,0.141860161,Frozen Foods,41.0796,Small,Tier 3,Grocery Store,15
7.155,Regular,0.168154574,Breads,33.7874,Small,Tier 2,Supermarket Type1,9
8.355,Low Fat,0.013929059,Baking Goods,94.1462,Small,Tier 1,Supermarket Type1,16
19.0,Low Fat,0.128349909,Snack Foods,106.5622,Small,Tier 2,Supermarket Type1,11
18.7,Low Fat,0.065872936,Fruits and Vegetables,113.1886,Small,Tier 1,Grocery Store,28
17.85,Regular,0.046608497,Fruits and Vegetables,122.9388,Small,Tier 1,Supermarket Type1,16
7.935,Non-Edible,0.031710329,Household,263.091,High,Tier 3,Supermarket Type1,26
7.855,Regular,0.161798604,Baking Goods,37.2848,Medium,Tier 1,Supermarket Type1,14
15.6,Low Fat,0.045055587,Dairy,242.3854,Medium,Tier 1,Supermarket Type1,14
19.75,Regular,0.018051091,Frozen Foods,179.866,Medium,Tier 1,Supermarket Type1,14
8.18,Regular,0.082867689,Frozen Foods,58.5588,Small,Tier 2,Supermarket Type1,6
17.5,Low Fat,0.015557426,Fruits and Vegetables,184.7266,Small,Tier 2,Supermarket Type1,9
7.075,Low Fat,0.022566975,Frozen Foods,97.3068,Small,Tier 1,Supermarket Type1,16
6.055,Low Fat,0.02528566,Fruits and Vegetables,158.792,Medium,Tier 3,Supermarket Type3,28
17.0,Non-Edible,0.126244059,Household,124.6362,Small,Tier 1,Supermarket Type1,16
20.2,Regular,0.096046304,Meat,178.7028,Medium,Tier 3,Supermarket Type3,28
6.26,Regular,0.016516867,Meat,151.1366,Small,Tier 3,Grocery Store,15
16.25,Low Fat,0.078290271,Canned,93.1804,Medium,Tier 1,Supermarket Type1,14
8.1,Regular,0.019768503,Canned,88.6198,Small,Tier 1,Supermarket Type1,16
7.975,Low Fat,0.014631149,Baking Goods,84.525,Small,Tier 1,Supermarket Type1,16
18.75,Low Fat,0.053025371,Snack Foods,192.5504,Medium,Tier 3,Supermarket Type2,4
12.85,Low Fat,0.121972274,Snack Foods,43.1428,Small,Tier 2,Supermarket Type1,11
20.5,Non-Edible,0.143574191,Household,37.219,Small,Tier 2,Supermarket Type1,11
9.395,Regular,0.191013663,Soft Drinks,42.1112,Small,Tier 1,Grocery Store,28
17.1,Regular,0.07436116,Fruits and Vegetables,206.1638,Medium,Tier 3,Supermarket Type2,4
15.6,Non-Edible,0.066726133,Others,185.8924,Small,Tier 1,Supermarket Type1,16
11.35,Regular,0.005530516,Fruits and Vegetables,171.179,Small,Tier 1,Supermarket Type1,16
10.8,Low Fat,0.049478259,Fruits and Vegetables,245.4144,Medium,Tier 3,Supermarket Type3,28
10.895,Low Fat,0.035893143,Fruits and Vegetables,131.3284,Medium,Tier 3,Supermarket Type2,4
12.6,Regular,0.073562475,Dairy,254.9356,Medium,Tier 3,Supermarket Type3,28
19.7,Low Fat,0.043168763,Soft Drinks,82.8592,Small,Tier 1,Grocery Store,28
20.1,Regular,0.054540159,Frozen Foods,152.1366,Medium,Tier 1,Supermarket Type1,14
12.65,Regular,0.075676339,Frozen Foods,190.4846,Medium,Tier 3,Supermarket Type3,28
16.75,Low Fat,0.128778474,Breads,89.1856,High,Tier 3,Supermarket Type1,26
20.1,Non-Edible,0.077769768,Health and Hygiene,63.0536,Medium,Tier 3,Supermarket Type2,4
6.92,Regular,0.131458247,Breakfast,90.5804,Medium,Tier 3,Supermarket Type2,4
13.8,Regular,0.06457046,Fruits and Vegetables,76.2012,Small,Tier 2,Supermarket Type1,6
20.0,Regular,0.028118435,Fruits and Vegetables,46.7744,Small,Tier 2,Supermarket Type1,9
19.0,Non-Edible,0.031024168,Health and Hygiene,210.5244,Small,Tier 1,Grocery Store,28
13.1,Low Fat,0.075363922,Dairy,73.8354,Small,Tier 2,Supermarket Type1,6
11.8,Low Fat,0.113234914,Soft Drinks,186.3924,High,Tier 3,Supermarket Type1,26
10.895,Low Fat,0.064621927,Fruits and Vegetables,196.6794,High,Tier 3,Supermarket Type1,26
7.575,Low Fat,0.055379648,Dairy,198.1768,Small,Tier 2,Supermarket Type1,9
8.575,Low Fat,0.041821227,Soft Drinks,107.628,Small,Tier 1,Grocery Store,28
12.6,Regular,0.041622264,Fruits and Vegetables,124.0072,Medium,Tier 1,Supermarket Type1,14
9.195,Regular,0.04719387,Frozen Foods,52.8666,Medium,Tier 1,Supermarket Type1,14
15.7,Low Fat,0.073966786,Baking Goods,250.5724,Medium,Tier 3,Supermarket Type2,4
10.5,Low Fat,0.048115543,Hard Drinks,159.0946,Small,Tier 2,Supermarket Type1,11
7.47,Regular,0.1528911845,Frozen Foods,211.8218,Small,Tier 2,Supermarket Type1,11
8.195,Low Fat,0.031452265,Baking Goods,94.3462,Medium,Tier 1,Supermarket Type1,14
21.1,Non-Edible,0.029003459,Household,143.4786,Small,Tier 2,Supermarket Type1,9
7.51,Low Fat,0.017344679,Fruits and Vegetables,230.801,Medium,Tier 3,Supermarket Type3,28
8.935,Low Fat,0.040410039,Frozen Foods,52.9298,Small,Tier 2,Supermarket Type1,6
13.1,Low Fat,0.037734334,Fruits and Vegetables,173.9054,Medium,Tier 3,Supermarket Type2,4
13.3,Low Fat,0.02136022,Baking Goods,120.4124,Medium,Tier 3,Supermarket Type2,4
5.325,Regular,0.139244918,Dairy,53.0298,Medium,Tier 3,Supermarket Type2,4
6.525,Non-Edible,0.089858447,Household,84.5882,Medium,Tier 3,Supermarket Type3,28
9.6,Low Fat,0.051677051,Snack Foods,258.062,Medium,Tier 3,Supermarket Type2,4
17.6,Low Fat,0.041608488,Soft Drinks,165.4526,Small,Tier 2,Supermarket Type1,9
21.0,Low Fat,0.049263979,Snack Foods,195.0478,High,Tier 3,Supermarket Type1,26
16.75,Low Fat,0.081446638,Fruits and Vegetables,257.0988,Medium,Tier 1,Supermarket Type1,14
13.15,Regular,0.037952777,Snack Foods,89.5856,Small,Tier 1,Supermarket Type1,16
5.73,Low Fat,0.045463871,Soft Drinks,85.2882,Small,Tier 2,Supermarket Type1,11
15.1,Regular,0.1000135,Fruits and Vegetables,145.4786,Medium,Tier 1,Supermarket Type1,14
10.0,Low Fat,0.025827199,Canned,263.2226,Small,Tier 1,Supermarket Type1,16
5.98,Low Fat,0.043554614,Fruits and Vegetables,148.2418,Small,Tier 2,Supermarket Type1,9
13.35,Regular,0.014653102500000001,Canned,206.9638,Small,Tier 2,Supermarket Type1,6
17.0,Regular,0.139521931,Canned,266.8884,Small,Tier 1,Supermarket Type1,16
18.2,Non-Edible,0.162960415,Health and Hygiene,43.5086,High,Tier 3,Supermarket Type1,26
12.5,Low Fat,0.020693809,Breads,199.1742,Small,Tier 2,Supermarket Type1,9
8.575,Low Fat,0.023885957,Soft Drinks,106.628,Small,Tier 1,Supermarket Type1,16
18.85,Low Fat,0.036184755,Meat,58.5562,Medium,Tier 3,Supermarket Type2,4
15.6,Regular,0.099344826,Dairy,63.6194,Small,Tier 2,Supermarket Type1,11
9.0,Low Fat,0.143870574,Snack Foods,169.4816,Small,Tier 3,Grocery Store,15
11.8,Low Fat,0.121848436,Fruits and Vegetables,46.8402,Small,Tier 2,Supermarket Type1,11
12.15,Regular,0.042378864,Canned,125.4046,Medium,Tier 1,Supermarket Type1,14
19.0,Non-Edible,0.017791458,Health and Hygiene,211.9244,Medium,Tier 3,Supermarket Type2,4
17.0,Regular,0.026546765,Canned,142.147,High,Tier 3,Supermarket Type1,26
15.2,Low Fat,0.021207519,Canned,219.4824,Small,Tier 1,Supermarket Type1,16
7.655,Low Fat,0.031994534,Canned,114.3492,Medium,Tier 1,Supermarket Type1,14
17.25,Low Fat,0.061393095,Dairy,91.812,Small,Tier 1,Grocery Store,28
18.35,Low Fat,0.03334929,Dairy,155.034,Medium,Tier 3,Supermarket Type2,4
6.985,Regular,0.137580452,Meat,182.8608,Medium,Tier 1,Supermarket Type1,14
11.3,Non-Edible,0.047814463,Household,179.266,Small,Tier 2,Supermarket Type1,11
7.145,Low Fat,0.017822936,Frozen Foods,161.3578,Small,Tier 2,Supermarket Type1,11
9.5,Low Fat,0.085223447,Hard Drinks,189.2872,Medium,Tier 1,Supermarket Type1,14
11.6,Non-Edible,0.037639672,Health and Hygiene,100.8042,Medium,Tier 3,Supermarket Type3,28
11.1,Low Fat,0.059835659,Fruits and Vegetables,151.3366,Small,Tier 2,Supermarket Type1,9
17.85,Low Fat,0.011258035,Snack Foods,211.656,Small,Tier 2,Supermarket Type1,11
20.7,Low Fat,0.09272369150000001,Dairy,75.967,Small,Tier 1,Grocery Store,28
6.635000000000001,Non-Edible,0.026938317,Household,174.1396,Medium,Tier 3,Supermarket Type3,28
12.35,Low Fat,0.099757833,Fruits and Vegetables,113.9518,Small,Tier 1,Supermarket Type1,16
18.85,Low Fat,0.036111038,Meat,58.1562,Small,Tier 2,Supermarket Type1,11
8.42,Regular,0.030890618,Canned,229.0352,Small,Tier 2,Supermarket Type1,9
6.865,Low Fat,0.057062186,Snack Foods,212.0218,Medium,Tier 3,Supermarket Type2,4
18.75,Low Fat,0.052917345,Snack Foods,190.6504,Small,Tier 2,Supermarket Type1,11
8.52,Low Fat,0.027054244,Soft Drinks,151.5682,Small,Tier 2,Supermarket Type1,9
13.3,Regular,0.071743629,Fruits and Vegetables,59.7536,Medium,Tier 3,Supermarket Type2,4
15.85,Low Fat,0.078874948,Canned,37.4506,Medium,Tier 3,Supermarket Type2,4
6.61,Regular,0.029006239,Snack Foods,186.0898,Small,Tier 2,Supermarket Type1,9
12.3,Regular,0.064984487,Starchy Foods,92.5804,Small,Tier 2,Supermarket Type1,6
13.5,Regular,0.017960492,Snack Foods,81.596,Small,Tier 2,Supermarket Type1,6
9.6,Regular,0.014270394,Snack Foods,187.3872,Medium,Tier 3,Supermarket Type2,4
5.305,Regular,0.07871639,Meat,183.5608,Small,Tier 3,Grocery Store,15
7.51,Low Fat,0.103726639,Snack Foods,110.6544,High,Tier 3,Supermarket Type1,26
15.7,Non-Edible,0.160529322,Household,59.2562,High,Tier 3,Supermarket Type1,26
9.3,Low Fat,0.042530668,Hard Drinks,125.5388,Small,Tier 2,Supermarket Type1,6
10.195,Low Fat,0.051871718,Breads,35.3558,Medium,Tier 3,Supermarket Type2,4
20.7,Low Fat,0.170072462,Canned,183.8266,Medium,Tier 1,Supermarket Type1,14
13.5,Regular,0.125170423,Snack Foods,261.491,High,Tier 3,Supermarket Type1,26
15.5,Regular,0.100922503,Fruits and Vegetables,199.0768,Medium,Tier 1,Supermarket Type1,14
15.85,Low Fat,0.11566015,Breads,218.3166,Small,Tier 3,Grocery Store,15
20.2,Regular,0.096433359,Meat,178.5028,High,Tier 3,Supermarket Type1,26
7.51,Low Fat,0.10423592,Snack Foods,111.7544,Medium,Tier 3,Supermarket Type2,4
9.0,Low Fat,0.079506434,Canned,78.3644,Small,Tier 2,Supermarket Type1,11
13.0,Non-Edible,0.099729888,Household,46.306,Medium,Tier 3,Supermarket Type2,4
15.85,Non-Edible,0.020487625,Household,44.0112,Small,Tier 1,Supermarket Type1,16
8.27,Regular,0.127308434,Soft Drinks,186.6924,Medium,Tier 3,Supermarket Type3,28
13.1,Regular,0.044192372,Fruits and Vegetables,180.3318,Small,Tier 1,Supermarket Type1,16
19.2,Low Fat,0.12475207,Canned,90.9488,Small,Tier 2,Supermarket Type1,6
18.25,Low Fat,0.075908374,Snack Foods,213.4218,High,Tier 3,Supermarket Type1,26
15.3,Non-Edible,0.02286663,Household,102.8332,Medium,Tier 3,Supermarket Type3,28
5.785,Regular,0.040325274,Snack Foods,180.466,High,Tier 3,Supermarket Type1,26
21.1,Non-Edible,0.029173031,Household,145.7786,Small,Tier 2,Supermarket Type1,6
14.15,Low Fat,0.035769657,Soft Drinks,40.9138,Medium,Tier 3,Supermarket Type3,28
15.5,Regular,0.025513973,Baking Goods,83.7934,Small,Tier 2,Supermarket Type1,6
11.8,Regular,0.057538034,Meat,149.8366,Small,Tier 2,Supermarket Type1,11
19.35,Regular,0.021353642,Fruits and Vegetables,122.1098,Medium,Tier 3,Supermarket Type3,28
16.35,Non-Edible,0.017062427,Household,98.141,Medium,Tier 3,Supermarket Type2,4
17.75,Regular,0.067777778,Baking Goods,186.924,Medium,Tier 3,Supermarket Type2,4
14.35,Non-Edible,0.016956266,Health and Hygiene,109.3228,Medium,Tier 3,Supermarket Type3,28
6.095,Non-Edible,0.0816559,Others,143.3154,Small,Tier 2,Supermarket Type1,6
8.975,Regular,0.05281112,Canned,84.9224,Medium,Tier 3,Supermarket Type2,4
20.0,Regular,0.028282832,Fruits and Vegetables,46.2744,Small,Tier 2,Supermarket Type1,6
16.0,Regular,0.172615327,Snack Foods,154.5972,High,Tier 3,Supermarket Type1,26
10.5,Non-Edible,0.027271252,Household,171.6106,Small,Tier 2,Supermarket Type1,9
19.1,Non-Edible,0.067400032,Household,41.9796,Medium,Tier 1,Supermarket Type1,14
12.15,Low Fat,0.021719387,Breads,163.1184,Small,Tier 2,Supermarket Type1,9
14.5,Regular,0.170186628,Snack Foods,159.0262,Small,Tier 1,Grocery Store,28
8.895,Low Fat,0.026451028,Frozen Foods,210.3954,Medium,Tier 3,Supermarket Type2,4
13.65,Low Fat,0.065313024,Frozen Foods,47.1402,Medium,Tier 3,Supermarket Type3,28
16.6,Non-Edible,0.027579198,Household,178.7344,Small,Tier 1,Supermarket Type1,16
15.85,Regular,0.061190964,Meat,47.1744,Medium,Tier 1,Supermarket Type1,14
17.85,Regular,0.046382793,Fruits and Vegetables,122.8388,Medium,Tier 3,Supermarket Type3,28
7.405,Low Fat,0.02556185,Canned,89.7146,Small,Tier 3,Grocery Store,15
9.0,Low Fat,0.143591586,Frozen Foods,213.5534,Small,Tier 1,Grocery Store,28
9.195,Low Fat,0.108059141,Snack Foods,181.7634,Medium,Tier 1,Supermarket Type1,14
6.71,Low Fat,0.03558013,Breads,217.5166,Small,Tier 2,Supermarket Type1,9
9.0,Non-Edible,0.069938838,Health and Hygiene,264.8884,Small,Tier 2,Supermarket Type1,6
19.7,Low Fat,0.041730507,Frozen Foods,109.2912,Small,Tier 2,Supermarket Type1,9
13.65,Regular,0.025920816,Snack Foods,81.2302,Small,Tier 1,Supermarket Type1,16
10.3,Regular,0.024875871,Baking Goods,173.0422,High,Tier 3,Supermarket Type1,26
13.5,Regular,0.159968994,Fruits and Vegetables,147.6102,Medium,Tier 1,Supermarket Type1,14
14.3,Regular,0.049634817,Meat,212.5586,High,Tier 3,Supermarket Type1,26
6.575,Regular,0.07566089,Breads,145.4444,Small,Tier 2,Supermarket Type1,11
12.5,Regular,0.073735058,Canned,87.1198,Small,Tier 1,Supermarket Type1,16
21.0,Low Fat,0.049295686,Snack Foods,194.4478,Small,Tier 2,Supermarket Type1,9
8.895,Low Fat,0.075084457,Hard Drinks,233.9616,Medium,Tier 3,Supermarket Type3,28
16.85,Regular,0.026561057,Canned,93.712,Medium,Tier 1,Supermarket Type1,14
4.61,Low Fat,0.122843005,Hard Drinks,172.4396,Medium,Tier 1,Supermarket Type1,14
18.5,Regular,0.076097035,Dairy,145.8102,Small,Tier 3,Grocery Store,15
13.5,Regular,0.129016487,Starchy Foods,98.4068,Medium,Tier 1,Supermarket Type1,14
12.65,Regular,0.15528831,Fruits and Vegetables,241.7538,Medium,Tier 3,Supermarket Type3,28
15.2,Low Fat,0.092282353,Snack Foods,227.2352,Small,Tier 2,Supermarket Type1,6
6.195,Low Fat,0.071636937,Snack Foods,121.7098,Medium,Tier 3,Supermarket Type3,28
15.0,Non-Edible,0.04499948,Health and Hygiene,140.4838,Small,Tier 2,Supermarket Type1,11
19.6,Low Fat,0.039738393,Snack Foods,163.7526,Medium,Tier 3,Supermarket Type2,4
6.935,Regular,0.041247932,Snack Foods,101.8332,High,Tier 3,Supermarket Type1,26
21.25,Low Fat,0.156012631,Snack Foods,177.337,Medium,Tier 3,Supermarket Type2,4
15.85,Regular,0.06121988,Meat,45.6744,Small,Tier 2,Supermarket Type1,11
8.895,Regular,0.039120291,Baking Goods,206.8296,Small,Tier 2,Supermarket Type1,11
18.85,Non-Edible,0.16758389,Household,194.6136,Small,Tier 1,Supermarket Type1,16
13.6,Regular,0.043743689,Fruits and Vegetables,157.7946,Small,Tier 2,Supermarket Type1,11
10.0,Non-Edible,0.089656812,Health and Hygiene,144.0102,Small,Tier 2,Supermarket Type1,6
8.84,Regular,0.076873991,Frozen Foods,109.9228,Medium,Tier 3,Supermarket Type2,4
9.0,Non-Edible,0.019412192,Household,166.5474,Medium,Tier 3,Supermarket Type3,28
13.15,Non-Edible,0.024701262,Household,176.8686,Small,Tier 2,Supermarket Type1,11
12.85,Low Fat,0.030789914,Starchy Foods,254.904,Small,Tier 2,Supermarket Type1,6
17.1,Low Fat,0.128614205,Fruits and Vegetables,111.6886,Medium,Tier 1,Supermarket Type1,14
9.3,Low Fat,0.174703862,Snack Foods,104.0964,Small,Tier 2,Supermarket Type1,11
19.6,Non-Edible,0.094545236,Household,254.7698,Medium,Tier 3,Supermarket Type2,4
7.36,Low Fat,0.052607932,Frozen Foods,56.3588,Small,Tier 2,Supermarket Type1,6
19.35,Regular,0.021439694,Fruits and Vegetables,119.7098,High,Tier 3,Supermarket Type1,26
18.75,Non-Edible,0.034278798,Household,214.1218,High,Tier 3,Supermarket Type1,26
16.2,Low Fat,0.019374768,Soft Drinks,155.8972,Small,Tier 2,Supermarket Type1,9
6.935,Regular,0.041346469,Snack Foods,103.1332,Medium,Tier 1,Supermarket Type1,14
20.85,Regular,0.056695731,Breads,104.0648,Medium,Tier 3,Supermarket Type2,4
15.35,Low Fat,0.013812772,Frozen Foods,64.7168,Small,Tier 1,Supermarket Type1,16
11.395,Non-Edible,0.009934335,Health and Hygiene,47.2034,Small,Tier 2,Supermarket Type1,6
11.5,Low Fat,0.290430317,Fruits and Vegetables,130.6652,Small,Tier 3,Grocery Store,15
19.6,Low Fat,0.03387323,Soft Drinks,56.1614,High,Tier 3,Supermarket Type1,26
18.25,Low Fat,0.076089711,Snack Foods,212.9218,Medium,Tier 1,Supermarket Type1,14
9.27,Low Fat,0.103419257,Dairy,148.105,Small,Tier 3,Grocery Store,15
18.6,Low Fat,0.039517121,Frozen Foods,243.6802,Small,Tier 2,Supermarket Type1,6
15.25,Low Fat,0.089742065,Frozen Foods,213.7192,High,Tier 3,Supermarket Type1,26
12.3,Non-Edible,0.076866235,Household,247.146,Medium,Tier 3,Supermarket Type2,4
16.85,Regular,0.026627857,Canned,93.712,Medium,Tier 3,Supermarket Type2,4
19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,Small,Tier 2,Supermarket Type1,6
7.93,Non-Edible,0.070791391,Health and Hygiene,46.4086,Medium,Tier 3,Supermarket Type3,28
12.5,Low Fat,0.054363971,Fruits and Vegetables,105.099,Small,Tier 1,Grocery Store,28
6.135,Low Fat,0.115265695,Soft Drinks,160.5236,Small,Tier 2,Supermarket Type1,11
12.3,Non-Edible,0.052608525,Household,191.253,Small,Tier 2,Supermarket Type1,11
7.575,Low Fat,0.055476238,Dairy,196.8768,Medium,Tier 1,Supermarket Type1,14
14.75,Non-Edible,0.032731074,Health and Hygiene,235.6906,Medium,Tier 3,Supermarket Type3,28
15.75,Non-Edible,0.13504726,Household,98.57,Small,Tier 2,Supermarket Type1,9
16.6,Non-Edible,0.027556247,Household,176.6344,High,Tier 3,Supermarket Type1,26
7.785,Low Fat,0.088691614,Fruits and Vegetables,61.851,Small,Tier 2,Supermarket Type1,9
15.2,Non-Edible,0.012141036,Health and Hygiene,48.7034,Small,Tier 2,Supermarket Type1,11
7.575,Low Fat,0.092711708,Dairy,197.7768,Small,Tier 3,Grocery Store,15
16.7,Low Fat,0.101561568,Canned,181.9292,Medium,Tier 3,Supermarket Type3,28
12.85,Low Fat,0.033230816,Snack Foods,172.3422,Medium,Tier 1,Supermarket Type1,14
16.75,Regular,0.024832806,Soft Drinks,38.7822,High,Tier 3,Supermarket Type1,26
20.25,Regular,0.076314907,Dairy,196.7794,Small,Tier 2,Supermarket Type1,11
18.25,Low Fat,0.077348214,Snack Foods,259.7962,Medium,Tier 3,Supermarket Type3,28
17.0,Low Fat,0.136286138,Fruits and Vegetables,170.9106,Medium,Tier 3,Supermarket Type2,4
16.75,Non-Edible,0.032637373,Health and Hygiene,191.6162,Medium,Tier 1,Supermarket Type1,14
20.25,Regular,0.022940826,Baking Goods,241.8538,Small,Tier 1,Supermarket Type1,16
11.65,Regular,0.102830104,Baking Goods,172.6422,Small,Tier 1,Grocery Store,28
13.1,Low Fat,0.020988798,Dairy,117.7782,Small,Tier 2,Supermarket Type1,6
18.25,Low Fat,0.079360753,Frozen Foods,224.1062,Medium,Tier 3,Supermarket Type2,4
9.3,Low Fat,0.042377219,Hard Drinks,123.7388,Small,Tier 2,Supermarket Type1,11
7.76,Low Fat,0.059472609,Snack Foods,98.77,Small,Tier 2,Supermarket Type1,11
13.5,Low Fat,0.021617996,Fruits and Vegetables,179.6976,Small,Tier 2,Supermarket Type1,6
6.235,Non-Edible,0.020198354,Household,257.9962,Small,Tier 1,Supermarket Type1,16
12.6,Low Fat,0.048741487,Breads,60.4194,High,Tier 3,Supermarket Type1,26
6.675,Low Fat,0.041913535,Snack Foods,90.7462,Small,Tier 2,Supermarket Type1,9
5.305,Regular,0.08234117,Meat,185.7608,Small,Tier 1,Grocery Store,28
12.35,Non-Edible,0.041802518,Health and Hygiene,34.8216,Medium,Tier 1,Supermarket Type1,14
7.51,Low Fat,0.103793399,Snack Foods,110.1544,Small,Tier 2,Supermarket Type1,9
11.1,Regular,0.036020711,Frozen Foods,177.2712,Small,Tier 2,Supermarket Type1,9
11.3,Regular,0.066717378,Frozen Foods,260.8962,Small,Tier 2,Supermarket Type1,9
17.1,Regular,0.081955735,Canned,142.0838,Small,Tier 1,Grocery Store,28
16.5,Regular,0.094010215,Baking Goods,95.2068,Medium,Tier 1,Supermarket Type1,14
